Entity Type,Title,Description,Topic,Subject Area,Score
Item,Rupi-Coaching Session,,Cannot be determined,,Score < threshold
Item,CAFT & COBB Workshop MNLD Jun 2015,,"Business, Finance, and Accountancy",,0.33608058
Item,CAFT Business Banking Product Workshop MNLD Jun 2015,,business,,0.58664095
Item,Security ISL Aug 2015,,security,,0.99164903
Item,Business Membership Opening Workshop MNLD Jul 2015,,business,,0.91493577
Item,Business Membership Opening Workshop ISLD Jul 2015,,business,,0.9318584
Item,NEI Mnld Aug 2012,,Cannot be determined,,Score < threshold
Item,CALMS MNLD Jul 2015,,public relations,,0.5169738
Item,Privacy,"In this 5 minute course, you will learn:


	What is personal information
	Coast Capital's obligations when collecting and using personal information
	Best practices for protecting personal information",privacy,Information Security,0.9414346
Item,Sell Help Workshop ISL Jul 2015,,Information Technology,,0.35303912
Item,CALMS ISL Jul 2015,,Cannot be determined,,Score < threshold
Item,"Career Development Webinar for Managers July 22, 2015",,career development,,0.9948895
Item,Sell Help Workshop MNLD Jul 2015,,public relations,,0.720851
Item,The Service Pro's Role in Selling Help MNLD Jul 2015,,sales,,0.7069023
Item,New Employee Orientation MNLD Aug 2015,,employee onboarding,,0.9855224
Item,The Service Pro's Role in Selling Help ISL Aug 2015,,sales,,0.6602109
Item,SAM 101 MNLD Aug 2015,,"Business, Finance, and Accountancy",,0.24238771
Item,Security MNLD Aug 2015,,security,,0.99302894
Item,Employment Law and Labour Relations,,legal,,0.99491984
Item,Sell Help Workshop ISL Sep 2015,,"Business, Finance, and Accountancy",,0.36438194
Item,The Code Assessment,"All employees, officers and members of the Board are required to pass this 30-45 minute assessment with a minimum score of 80% by June 30th, 2018

Passing this assessment will demonstrate your knowledge and understanding of The Code and underlying policies.",,The Code,Score < threshold
Item,Sell Help Workshop MNLD Sep 2015,,public relations,,0.7343116
Item,CALMS MNLD Sep2015,,Soft Skills,,0.29309797
Item,New Employee Orientation ISL Sep 2015,,employee onboarding,,0.984637
Item,In Branch Serv Pro Development - Train the Trainer ISL Sep 2015,,Cannot be determined,,Score < threshold
Item,Business Membership Opening Workshop MNLD Sep 2015,,business,,0.9227133
Item,The Service Pro's Role in Selling Help MNLD Sep 2015,,sales,,0.6777273
Item,New Employee Orientation MNLD Sep 2015,,employee onboarding,,0.9771354
Item,Personal Membership Opening Workshop ISL Sep 2015,,financial management,,0.983146
Item,CALMS ISL Sep 2015,,Cannot be determined,,Score < threshold
Item,Talisma MNLD Aug 2012,,Cannot be determined,,Score < threshold
Item,SAM 101 MNLD Sep 2015,,public relations,,0.55880445
Item,The Code,"All employees, officers and members of the Board are required to read this document by June 30, 2018.",,The Code,Score < threshold
Item,The Code - What's Changed?,"All employees, officers and members of the Board are required to read this document by June 30, 2018.",,The Code,Score < threshold
Item,Business Building - BBO Basics,,business,,0.91673094
Item,mycoast Content Workshop MAINLAND August 2007,,Safety and Security,,0.2798745
Item,Coaching with lindsey,,soft skills,,0.5768703
Item,Fraud Awareness 2016,"This 30 minute online module will help you recognize ways to protect Coast Capital Savings from external and internal fraud. You’ll learn the consequences of fraud and your role in preventing and reporting it.

All Coast Capital Savings employees are required to complete this course within 90 days of assigment.",fraud,,0.99571
Item,Bonnie Sengara--Coaching Session,,soft skills,,0.76711935
Item,Financial Statement Composition (2015) MNLD Sep,,financial management,,0.9910183
Item,Arlene Elgert-Coaching Session,,Cannot be determined,,Score < threshold
Item,mycoast Content Technical Training Workshop MNLD Sep 2015,,public relations,,0.86370206
Item,"Mobile HHQ Worker Workshop Aug 17, 1-4:30PM",,Cannot be determined,,Score < threshold
Item,CALMS Mnld Aug 2012,,Cannot be determined,,Score < threshold
Item,"Mobile HHQ Worker Workshop Jul 29, 1-4:30PM",,Cannot be determined,,Score < threshold
Item,Spear Phishing Awareness,"This 5 minute module covers topics on:


	Why spear phishing poses a threat to our organization
	The three types of spear phishing emails
	The indicators of a spear phishing email",,Information Security,Score < threshold
Item,"Mobile HHQ Worker Workshop Aug 5, 1-4:30PM",,Cannot be determined,,Score < threshold
Item,"Mobile HHQ Worker Workshop Aug 10, 1-4:30PM",,Cannot be determined,,Score < threshold
Item,"Mobile Sales Worker Workshop August 26, 2016",,sales,,0.997044
Item,Sarina Dial-Coaching Session,,Cannot be determined,,Score < threshold
Item,"Mobile Sales Worker Workshop September 2, 2016",,sales,,0.9973341
Item,"Mobile Sales Worker Workshop September 8, 2016",,sales,,0.9969849
Item,"Mobile Worker Workshop September 21, 2015",,"Business, Finance, and Accountancy",,0.6269292
Item,"Mobile Worker Workshop September 28, 2015",,Cannot be determined,,Score < threshold
Item,Code Moment #3 2015 - Social Media Guidelines,"The Code Moments are designed to bring The Code to life throughout the year. Each ""moment"" deals with situations that you, as a Coast Capital employee, might find yourself in those iffy moments where you might need to put The Code into action.",social media,Code Moments,0.9727058
Item,The Code and Respectful Workplace Workshops Jun 11 8am,,Cannot be determined,,Score < threshold
Item,Coaching Session with Tim Holt,,Soft Skills,,0.3580336
Item,Advanced Spear Phishing,"This 7 minute module covers topics on:


	Identifying three types of advanced spear phishing techniques
	Identifying indicators of an advanced spear phishing email
	Knowing what to do if you are a target",Information Technology,,0.37356833
Item,Malicious Links,"This 7 minute module covers topics on:


	Why links can be dangerous
	How to identify the components of a link and break down the parts of a URL
	What to do if you are targeted with a malicious link",workplace safety,,0.9230835
Item,Mobile Devices,"This 7 minute module covers topics on:


	How malware is delivered to your mobile device
	Ways to protect your device 
	What to do if your device is lost or stolen",Cannot be determined,,Score < threshold
Item,Security Outside the Office,"This 7 minue module covers topics on:


	Attack methods that put your information at risk
	Risks of using a portable storage device
	The difference between a public and a secure network
	What to do if your device is lost or stolen",security,,0.95019764
Item,"The Basics of OnBase PM July 16, 2015",,Information Technology,,0.20588568
Item,"The Basics of OnBase AM July 17, 2015",,Information Technology,,0.61666304
Item,Mutual Fund Compliance Workshop MNLD Dec 2015,,regulatory,,0.94711393
Item,Mutual Fund Compliance Workshop ISL Dec 2015,,regulatory,,0.95107716
Item,Mutual Fund Skills & Knowledge Development Plan Launch Workshop MNLD Oct 2015,,"Business, Finance, and Accountancy",,0.7344876
Item,Mutual Fund Skills & Knowledge Development Plan Launch Workshop ISL Oct 2015,,"Business, Finance, and Accountancy",,0.77837175
Item,Mutual Fund Conversation Skill-Builder Workshop MNLD Nov 2015,,"Business, Finance, and Accountancy",,0.3599343
Item,Mutual Fund Conversation Skill-Builder Workshop ISL Nov 2015,,"Business, Finance, and Accountancy",,0.33222947
Item,"The Basics of OnBase AM July 23, 2015",,Humanities (Social sciences),,0.20113342
Item,"The Code and Respectful Workplace Workshops Jun 11, 11am",,"Art, Design & Media",,0.6769804
Item,Math for Business OPMT 0199,,business,,0.99593544
Item,Delivering with Purpose,This 5 minute course will walk you through our new Delivering with Purpose Program and each of its components.,,More Learning,Score < threshold
Item,"The Basics of OnBase AM July 24, 2015",,Information Technology,,0.21540838
Item,"The Basics of OnBase AM July 28, 2015",,Humanities (Social sciences),,0.21294609
Item,"The Basics of OnBase PM July 28, 2015",,Humanities (Social sciences),,0.27386677
Item,Help Leadership System Overview MNLD Sep 2015,,leadership,,0.99324155
Item,Consumer Credit Basics MNLD Aug 2015,,credit,,0.91398627
Item,Consumer Credit Basics ISLD August 2015,,credit,,0.88306314
Item,Personal Financial Planning 1 FMGT 1810,,financial management,,0.9691217
Item,Economic Issues ECON 1150,,Cannot be determined,,Score < threshold
Item,How We Help Grow,"This 15-20 minute module is open to all staff and overviews products that work together to help our customers grow their hard-earned savings. Whether they need to understand the basics of investing or need deeper investment advice, we have products that help grow.",,How We Help Series,Score < threshold
Item,"The Code and Respectful Workplace Workshops Jun 11, 2:30pm",,Cannot be determined,,Score < threshold
Item,How We Help Save,"This 15-20 minute module is open to all staff and overviews products that work together to help our customers save their money. Whether they need a secure place to accumulate funds or want to set aside different “pots” of savings so they’re ready for any future needs, we have products that help save.",,How We Help Series,Score < threshold
Program,Core Banking Online Program,"Audience:  Member Service Representatives (MSR)

Description: This cohort based program allows members of the MSR team to work through the Core Banking online modules in a structured program, online and outside of business hours over a 10-week timeframe.

Participants will be introduced to the policies and procedures of the Core Banking activities and the technical aspects to complete the activities in the banking system.",banking,,0.9840099
Item,Personal Membership Opening Workshop ISL Sept 17 2015,,financial management,,0.9837749
Item,Accounting for the Manager FMGT 1152,,accounting,,0.98193216
Item,Taxation/ Financial Planning FMGT 3430,,financial management,,0.96174246
Item,Plan Plus for Regional Managers Aug 2015,,"Business, Finance, and Accountancy",,0.68986124
Item,order XPRESS & Plan Plus Investment Guide Aug 2015,,investment,,0.985735
Item,Personal Guide Workshop for FPPs ISL Sep 2015,,Cannot be determined,,Score < threshold
Item,Personal Guide Workshop for FPPs MLD Sep 3 2015,,Safety and Security,,0.21892598
Item,mycoast Content Workshop MAINLAND August 2007,,Safety and Security,,0.2798745
Item,Introduction to Business,,business,,0.9961218
Item,"The Code and Respectful Workplace Workshops Jun 13, 8am",,"Business, Finance, and Accountancy",,0.24423279
Item,Personal Guide Workshop for FPPs MLD Sep 4 2015,,Information Technology,,0.22459604
Item,Analyzing a Deal: Case 1 - Betty Billows,"This online series will help anyone with or learning credit to critically think about the variables that must be considered when analyzing a deal. 

Welcome to Case 1 of Analyzing a Deal series. Using the 5 C’s of Credit, you will analyze and interpret the information in a variety of case studies and make a recommendation for the “best” way that each deal should be structured.  Allow 15-20 minutes to complete.",credit,,0.9246964
Item,Analyzing a Deal: Case 2 - Sam Smart,"This online series will help anyone with or learning credit to critically think about the variables that must be considered when analyzing a deal. 

Welcome to Case 2 of Analyzing a Deal series. Using the 5 C’s of Credit, you will analyze and interpret the information in a variety of case studies and make a recommendation for the “best” way that each deal should be structured.  Allow 15-20 minutes to complete.",credit,,0.94335514
Item,Analyzing a Deal: Case 3 - Peter Mason,"This online series will help anyone with or learning credit to critically think about the variables that must be considered when analyzing a deal. 

Welcome to Case 3 of Analyzing a Deal series. Using the 5 C’s of Credit, you will analyze and interpret the information in a variety of case studies and make a recommendation for the “best” way that each deal should be structured.  Allow 15-20 minutes to complete.",credit,,0.79146147
Item,Personal Guide Workshop for FPPs MLD Sep 18 2015,,Cannot be determined,,Score < threshold
