Entity Type,Title,Description,Topic,Subject Area,Score
Item,SOFTWARE: PowerPoint - workshop,"The aim of this tailored workshop is to enhance your PowerPoint skills, using existing documents and processes.

HOW TO REGISTER

If there are available dates and you would like to register to attend this workshop, click on ‘Offerings’ and then on ‘Register now’.

If there are no dates available, click on ‘Notify me of new dates’ and you will receive a notification from iLearn when a new date has been scheduled.

If you don’t see the ‘notify me of new dates’ button, click on the workshop title and it will take you to the correct screen.",microsoft office,Microsoft,0.9961743
Item,Office 365 training,"

Search tags: O365, Microsoft, Word, Excel, Calendar, Outlook, OneDrive, One Drive, Sheets, Documents, Gmail, Googlemail, email, GLO365T, mobile",microsoft office,Microsoft,0.99717724
Item,MICROSOFT: Office 365 getting started,These videos and guides will help you to get started with using Microsoft Office 365.,microsoft office,Microsoft,0.9985298
Item,Excel Advanced Classroom Training,,microsoft office,Microsoft,0.9990608
Item,Excel Classroom Training,,microsoft office,Microsoft,0.9987601
Item,Advanced Scheme Holidays in Epiphany,,,SOCRATES,Score < threshold
Item,Socrates RRM Policy Document,Socrates Training for RRM,,SOCRATES,Score < threshold
Item,Whistleblowing,"
Everything you need to know about blowing the whistle on workplace wrongdoing.",,Corporate eyecare,Score < threshold
Item,"See It, Sort It, Report It","
The best plans to prevent accidents are the simple ones. It doesn’t get simpler than See it, sort it, report it. Find out exactly what that means.",,Corporate eyecare,Score < threshold
Item,Fire Warden Essentials,"
This course looks at what the legal responsibilities are when it comes to fire safety in non-domestic buildings.It Ialso looks at some of the main responsibilities that fire wardens have, which will help anyone thinking of taking on that role.",workplace safety,Corporate eyecare,0.85291564
Item,Equality and diversity in the workplace,"
This learning bundle outlines the basics of what employers of all sizes, employees and their representatives must and should do to make their workplaces a fair environment and comply with equality legislation.",,Corporate eyecare,Score < threshold
Item,Understanding Cyber Security,,security,Corporate eyecare,0.99500954
Item,Information security and governance training for Support Office (full module),"
This module supports the Information Security and Governance policies in place in Specsavers. You must complete the module in full and pass the test within the module to be marked as complete.",it security,Corporate eyecare,0.59251916
Item,Information security and governance training for Support Office refresher module,"
This module supports the Information Security and Governance policies in place in Specsavers. You must have completed the full version prior to attempting this course. To complete the module, you must pass the test within the course.",it security,Corporate eyecare,0.60063225
Item,Environmental awareness,,,Corporate eyecare,Score < threshold
Item,Basic Life Support,"Basic life support can be the difference between a life lost and a life saved.
Statistics from St John Ambulance show that in the U.K. alone around 140,000 people die each and every year in situations where basic first aid could have been beneficial.
These statistics include just less than 900 people who choked, 2,500 people who had a blocked airway and 29,000 people who suffered cardiac arrest.
It’s no surprise when you consider that 59% of people surveyed don’t feel confident enough to save a life.
Adult Casualty
Cardiopulmonary Resuscitation (CPR) for Adults
Child or Infant Casualty
Cardiopulmonary Resuscitation (CPR) for Infants and Children
Obstructed airways
Choking Adult
Choking Child
Choking Infant
Documenting and reporting
Final Summary",,Corporate eyecare,Score < threshold
Item,An introduction to GDPR,"Overview

Our Specsavers Introduction to General Data Protection Regulation provides key learning points and a helpful guide to the changes that will be implemented from the 25th May 2018, The module will take approximately 30 minutes to complete and explore.

Objectives

What will I learn: 
• Understand how GDPR builds upon existing data protection legislation.

• Identify how GDPR protects and enhances the Specsavers brand.

• Understand and identify what constitutes Personally Identifiable Information (PII).

• Understand my own role and responsibilities, as a manager and/or employee.

• Identify how and where I can get further support and guidance.

• Understand how to support customers and individuals in their interaction with GDPR.

Who should complete this module?

This module is aimed at any member of staff who deals with data during their day to day duties, Specsavers requires you to take a GDPR assessment and the pass mark is 100%.",it security,Corporate eyecare,0.90991396
